,smiles,cano_smiles,Predicted_Activity_Score,QED,SA,logP
220,O=C(O)COc1ccc(Br)cc1C(c1c(C(=O)O)[nH]c2ccccc12)C1C(C(=O)O)[SiH2]C2CCCCC21,O=C(O)COc1ccc(Br)cc1C(c1c(C(=O)O)[nH]c2ccccc12)C1C(C(=O)O)[SiH2]C2CCCCC21,0.89955425,0.27649221011279856,4.603141427399417,4.874300000000004
221,O=C(O)COc1ccc(Br)cc1C(c1c(C(=O)O)[nH]c2ccccc12)C1C(C(=O)O)[SeH2]C2CCCCC21,O=C(O)COc1ccc(Br)cc1C(c1c(C(=O)O)[nH]c2ccccc12)C1C(C(=O)O)[SeH2]C2CCCCC21,8.4616995,0.25885250716925695,4.6480122853875825,4.874300000000004
222,COc1cc(NC(=O)C2CC(c3cccc(Br)c3)=NO2)cc(OF)c1OC,COc1cc(NC(=O)C2CC(c3cccc(Br)c3)=NO2)cc(OF)c1OC,37.949898,0.7399595779997273,3.0873152675751943,3.8613000000000017
223,COc1cc(NC(=O)C2CC(c3cccc(Br)c3)=NO2)cc(OBr)c1OC,COc1cc(NC(=O)C2CC(c3cccc(Br)c3)=NO2)cc(OBr)c1OC,41.128395,0.6410956503141855,3.1497195185873395,4.286700000000002
224,COc1cc(NC(=O)C2CC(c3cccc(Br)c3)=NO2)cc(OCl)c1OC,COc1cc(NC(=O)C2CC(c3cccc(Br)c3)=NO2)cc(OCl)c1OC,33.449047,0.7084721653845686,3.0723577776966513,4.130600000000003
225,C=C(CCl)N(Cc1cc(=O)[nH]c2ccccc12)c1ccc(OC)cc1,C=C(CCl)N(Cc1cc(=O)[nH]c2ccccc12)c1ccc(OC)cc1,28.71452,0.6712994800782923,2.5061831971733923,4.295800000000003
226,CCC1NC2N[TeH]3CC(C)CCC3C2C(N2CCN(C(=O)CCl)CC2)N1,CCC1NC2N[TeH]3CC(C)CCC3C2C(N2CCN(C(=O)CCl)CC2)N1,29.855661,0.3943978779536834,5.678324980808014,0.6938000000000011
227,CCC1NC2NP3CC(C)CCC3C2C(N2CCN(C(=O)CCl)CC2)N1,CCC1NC2NP3CC(C)CCC3C2C(N2CCN(C(=O)CCl)CC2)N1,14.535484,0.49226366323506154,5.519982984966019,1.3653000000000013
228,CCC1NC2N[As]3CC(C)CCC3C2C(N2CCN(C(=O)CCl)CC2)N1,CCC1NC2N[As]3CC(C)CCC3C2C(N2CCN(C(=O)CCl)CC2)N1,23.466322,0.4461622724588526,5.648901903884939,0.9615000000000011
229,Cl.O=C(F)NC1C(=O)N(CCN2CCOCC2)c2ccc(Br)cc21,Cl.O=C(F)NC1C(=O)N(CCN2CCOCC2)c2ccc(Br)cc21,10.194269,0.5972443585815566,3.222015595189097,2.2699000000000007
230,Cl.O=C(Br)NC1C(=O)N(CCN2CCOCC2)c2ccc(Br)cc21,Cl.O=C(Br)NC1C(=O)N(CCN2CCOCC2)c2ccc(Br)cc21,10.731826,0.5286001038019413,3.2609799308534324,2.6953000000000014
231,Cl.O=C(Cl)NC1C(=O)N(CCN2CCOCC2)c2ccc(Br)cc21,Cl.O=C(Cl)NC1C(=O)N(CCN2CCOCC2)c2ccc(Br)cc21,16.95652,0.5791486690108587,3.1822120986856,2.539200000000001
232,Cc1ccc(C2CC(c3cccs3)=CN2C(=O)CCl)cc1,Cc1ccc(C2CC(c3cccs3)=CN2C(=O)CCl)cc1,45.979057,0.7569790408627844,3.2084166913515286,4.609820000000004
233,Cc1ccc([TeH]2CC(c3cccs3)=CN2C(=O)CCl)cc1,Cc1ccc([TeH]2CC(c3cccs3)=CN2C(=O)CCl)cc1,49.880585,0.5383076230735908,4.196078999043836,3.109420000000002
234,Cc1ccc([SeH]2CC(c3cccs3)=CN2C(=O)CCl)cc1,Cc1ccc([SeH]2CC(c3cccs3)=CN2C(=O)CCl)cc1,48.413216,0.5879842884483782,4.196078999043836,3.109420000000002
235,CC(C)(C)c1ccc(C(=O)Nc2ccc(S(=O)(=O)Nc3cnc4ccccc4c3)cc2)cc1,CC(C)(C)c1ccc(C(=O)Nc2ccc(S(=O)(=O)Nc3cnc4ccccc4c3)cc2)cc1,25.843658,0.40744375103845965,2.060425164504821,5.585400000000005
236,CC[AtH]COc1ccc(C(=O)Oc2cccnc2)cc1,CC[AtH]COc1ccc(C(=O)Oc2cccnc2)cc1,30.60842,0.4836342875054517,2.801327731730959,2.8926000000000007
237,CC[Se]COc1ccc(C(=O)Oc2cccnc2)cc1,CC[Se]COc1ccc(C(=O)Oc2cccnc2)cc1,17.990742,0.4623667728225023,2.580500676028043,2.7795000000000014
238,CC[Be]COc1ccc(C(=O)Oc2cccnc2)cc1,CC[Be]COc1ccc(C(=O)Oc2cccnc2)cc1,16.739986,0.4580538688151923,2.801327731730959,2.7795000000000014
239,CCN(CF)C(=O)Cn1cc(/C=C2\C(=O)NC(=O)N(c3ccccc3F)C2=O)c2ccccc21,CCN(CF)C(=O)Cn1cc(/C=C2\C(=O)NC(=O)N(c3ccccc3F)C2=O)c2ccccc21,12.066996,0.3431371538515496,2.752141416309657,3.2223000000000015
240,CCN(CBr)C(=O)Cn1cc(/C=C2\C(=O)NC(=O)N(c3ccccc3F)C2=O)c2ccccc21,CCN(CBr)C(=O)Cn1cc(/C=C2\C(=O)NC(=O)N(c3ccccc3F)C2=O)c2ccccc21,12.847601,0.229468171877037,2.774059149103179,3.647700000000002
241,CCN(CCl)C(=O)Cn1cc(/C=C2\C(=O)NC(=O)N(c3ccccc3F)C2=O)c2ccccc21,CCN(CCl)C(=O)Cn1cc(/C=C2\C(=O)NC(=O)N(c3ccccc3F)C2=O)c2ccccc21,19.068684,0.25183468192111175,2.730332995257024,3.491600000000002
242,COc1cc2c(C(=O)O)c(C)n(-c3ccccc3OF)c2c2ccccc12,COc1cc2c(C(=O)O)c(C)n(-c3ccccc3OF)c2c2ccccc12,9.968794,0.5489405419523296,2.5230757594088704,5.062220000000004
243,COc1cc2c(C(=O)O)c(C)n(-c3ccccc3OBr)c2c2ccccc12,COc1cc2c(C(=O)O)c(C)n(-c3ccccc3OBr)c2c2ccccc12,15.687299,0.4691287259501463,2.5854800104210174,5.487620000000004
244,COc1cc2c(C(=O)O)c(C)n(-c3ccccc3OCl)c2c2ccccc12,COc1cc2c(C(=O)O)c(C)n(-c3ccccc3OCl)c2c2ccccc12,8.121554,0.5185653206899896,2.5081182695303283,5.331520000000004
245,O=C1N[Te](=O)N(c2ccccc2F)C(O)=C1/C=C1\C=Nc2ccccc21,O=C1N[Te](=O)N(c2ccccc2F)C(O)=C1/C=C1\C=Nc2ccccc21,16.354757,0.6695357077115275,3.5946536058877765,2.7464000000000004
246,O=C1N[Se](=O)N(c2ccccc2F)C(O)=C1/C=C1\C=Nc2ccccc21,O=C1N[Se](=O)N(c2ccccc2F)C(O)=C1/C=C1\C=Nc2ccccc21,17.080887,0.7382325023636054,3.9585814169318754,2.7464000000000004
247,O=C1N[AtH](=O)N(c2ccccc2F)C(O)=C1/C=C1\C=Nc2ccccc21,O=C1N[AtH](=O)N(c2ccccc2F)C(O)=C1/C=C1\C=Nc2ccccc21,38.94844,0.605442292319388,4.011464369114828,2.8595000000000006
248,O=C1C(=O)N(C/[TeH]=C/c2ccccc2)c2ccccc21,O=C1C(=O)N(C/[TeH]=C/c2ccccc2)c2ccccc21,35.511414,0.5987388075766313,2.886149747646078,1.4603999999999997
249,O=C1C(=O)N(C/P=C/c2ccccc2)c2ccccc21,O=C1C(=O)N(C/P=C/c2ccccc2)c2ccccc21,23.642258,0.6404338694868215,2.815923487699129,2.9701000000000013
250,O=C1C(=O)N(C/[As]=C/c2ccccc2)c2ccccc21,O=C1C(=O)N(C/[As]=C/c2ccccc2)c2ccccc21,20.036255,0.6366245866362523,2.845122161439182,1.7280999999999997
251,Cc1ccc(NC(=O)Nc2cccnc2)cc1F,Cc1ccc(NC(=O)Nc2cccnc2)cc1F,15.48945,0.8533397812231289,1.7362262857204236,3.173120000000001
252,Cc1ccc(NC(=O)Nc2cccnc2)cc1Br,Cc1ccc(NC(=O)Nc2cccnc2)cc1Br,18.66946,0.8864913694700134,1.8480624848154434,3.796520000000002
253,Cc1ccc(NC(=O)Nc2cccnc2)cc1C,Cc1ccc(NC(=O)Nc2cccnc2)cc1C,13.054812,0.8467782566105204,1.6800570549511917,3.3424400000000016
254,N#CCC(=O)N/[SeH]=C/c1c(-c2ccccc2)n(-c2ccccc2)c2ccccc12,N#CCC(=O)N/[SeH]=C/c1c(-c2ccccc2)n(-c2ccccc2)c2ccccc12,11.590332,0.47602210430468805,2.9186444690325377,3.8291800000000027
255,N#CCC(=O)N/[At]=C/c1c(-c2ccccc2)n(-c2ccccc2)c2ccccc12,N#CCC(=O)N/[At]=C/c1c(-c2ccccc2)n(-c2ccccc2)c2ccccc12,14.851539,0.3826010826808571,2.9186444690325377,4.477680000000003
256,N#CCC(=O)N/[TeH]=C/c1c(-c2ccccc2)n(-c2ccccc2)c2ccccc12,N#CCC(=O)N/[TeH]=C/c1c(-c2ccccc2)n(-c2ccccc2)c2ccccc12,13.646693,0.4303944041967181,2.9186444690325377,3.8291800000000027
257,O=C(O)c1cc(NN=C2C3CCCCC3C3OCOCC23)ccc1Cl,O=C(O)c1cc(NN=C2C3CCCCC3C3OCOCC23)ccc1Cl,-3.3939514,0.8006172815416831,4.024732780641899,3.6152000000000024
258,O=C(O)c1cc(NN=C2C3CCCOC3C3OCOCC23)ccc1Cl,O=C(O)c1cc(NN=C2C3CCCOC3C3OCOCC23)ccc1Cl,3.1027756,0.7991643013868005,4.153267396026514,2.604000000000001
259,[Be]=C(O)/C(=C\c1ccc(F)cc1)c1ccc(-c2ccccc2)cc1,[Be]=C(O)/C(=C\c1ccc(F)cc1)c1ccc(-c2ccccc2)cc1,17.45496,0.5465894557817736,2.2649826367659394,4.704200000000003
260,OC(=[AtH])/C(=C\c1ccc(F)cc1)c1ccc(-c2ccccc2)cc1,OC(=[AtH])/C(=C\c1ccc(F)cc1)c1ccc(-c2ccccc2)cc1,17.48848,0.4967512579133483,2.2649826367659376,4.817300000000004
261,OC(=[Se])/C(=C\c1ccc(F)cc1)c1ccc(-c2ccccc2)cc1,OC(=[Se])/C(=C\c1ccc(F)cc1)c1ccc(-c2ccccc2)cc1,19.014927,0.51298364484112,2.17405955984286,4.704200000000003
262,CC(C)S(=O)(=O)c1cccc(NC(=O)CSc2cccc3cccnc23)c1,CC(C)S(=O)(=O)c1cccc(NC(=O)CSc2cccc3cccnc23)c1,15.267655,0.6292675402870016,2.2010615893683845,4.147700000000003
263,COc1ccc(C2CC([Te]3=CC=CS3)=NN2C(=O)CCl)cc1OC,COc1ccc(C2CC([Te]3=CC=CS3)=NN2C(=O)CCl)cc1OC,62.956184,0.4807011629934409,4.144708046855078,2.7471000000000014
264,COc1ccc(C2CC([PH]3=CC=CS3)=NN2C(=O)CCl)cc1OC,COc1ccc(C2CC([PH]3=CC=CS3)=NN2C(=O)CCl)cc1OC,50.632347,0.5731781104173064,4.3707405141448445,3.7214000000000027
265,COc1ccc(C2CC([AsH]3=CC=CS3)=NN2C(=O)CCl)cc1OC,COc1ccc(C2CC([AsH]3=CC=CS3)=NN2C(=O)CCl)cc1OC,55.22442,0.5339501344487693,4.388526713239868,2.479400000000001
266,O=C(Cc1ccccc1)NN(C(=O)CCl)c1ccccc1,O=C(Cc1ccccc1)NN(C(=O)CCl)c1ccccc1,20.155945,0.6967849780371841,2.1024690050475545,2.5323
267,O=C(O)c1ccc(CN([AtH]c2ccccc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,O=C(O)c1ccc(CN([AtH]c2ccccc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,19.27568,0.4447247152666476,2.7739388007483488,3.286900000000002
268,O=C(O)c1ccc(CN([Be]c2ccccc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,O=C(O)c1ccc(CN([Be]c2ccccc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,16.09471,0.6069160615703,2.7739388007483488,3.1738000000000017
269,O=C(O)c1ccc(CN([Se]c2ccccc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,O=C(O)c1ccc(CN([Se]c2ccccc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,13.290704,0.5271604546910124,2.552091867934328,3.1738000000000017
270,CC(C)(C)OC(=O)[C@H](Cc1ccccc1)NC(=O)c1[nH]cnc1C(=O)C[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,CC(C)(C)OC(=O)[C@H](Cc1ccccc1)NC(=O)c1[nH]cnc1C(=O)C[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,15.724158,0.1592879193261672,3.4148500321190536,5.267600000000005
271,Cc1n[te]c(C)c1S(=O)(=O)Nc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,Cc1n[te]c(C)c1S(=O)(=O)Nc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,24.670694,0.44353087757585147,2.8209730248693674,3.7071400000000017
272,Cc1n[se]c(C)c1S(=O)(=O)Nc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,Cc1n[se]c(C)c1S(=O)(=O)Nc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,25.34629,0.4854564615151632,2.721626056543574,3.7071400000000017
273,CC1N[SiH2]C(C)C1S(=O)(=O)Nc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,CC1N[SiH2]C(C)C1S(=O)(=O)Nc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,4.8259945,0.5610004483715636,3.865235275305369,2.8317000000000005
274,CC(C)(C)OC(=O)NCc1ccc(CNC(=O)c2[nH]cnc2C(=O)C[C@@H](Cc2ccccc2)C(=O)OCc2ccccc2)cc1,CC(C)(C)OC(=O)NCc1ccc(CNC(=O)c2[nH]cnc2C(=O)C[C@@H](Cc2ccccc2)C(=O)OCc2ccccc2)cc1,10.705549,0.13343034678093113,3.177813330670123,5.539500000000006
275,Cc1cc(C)c(S(=O)(=O)/N=C2\C=C(Cc3ccc(C(=O)O)cc3)C(=O)c3ccccc32)c(C)c1,Cc1cc(C)c(S(=O)(=O)/N=C2\C=C(Cc3ccc(C(=O)O)cc3)C(=O)c3ccccc32)c(C)c1,7.4496408,0.5706781357712206,2.643953105516305,4.8534600000000045
276,[C-][N+](=O)c1nonc1NC(=O)CSc1ccccn1,[C-][N+](=O)c1nonc1NC(=O)CSc1ccccn1,43.030457,0.4966317243212297,3.116377148652723,1.15139
277,C=S1(=O)Cc2nn(-c3cccc(Cl)c3)c(NC(=O)c3ccc4c(c3)OCO4)c2C1,C=S1(=O)Cc2nn(-c3cccc(Cl)c3)c(NC(=O)c3ccc4c(c3)OCO4)c2C1,0.18043804,0.6461625191750265,3.311355388177377,3.2367000000000017
278,C[C@@]12C(=O)C(c3cccc(F)c3)C(=O)N1[C@H](c1ccc(F)cc1)[C@@H]1C(=O)N(C3CCCCC3)C(=O)[C@@H]12,C[C@@]12C(=O)C(c3cccc(F)c3)C(=O)N1[C@H](c1ccc(F)cc1)[C@@H]1C(=O)N(C3CCCCC3)C(=O)[C@@H]12,19.439632,0.48118945986307315,4.087765619133877,3.907200000000003
279,O=C([Be][C@@H](Cc1ccc(Br)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,O=C([Be][C@@H](Cc1ccc(Br)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,26.050037,0.4721048953603904,3.3306898049097855,5.518000000000004
280,O=C(OCC1c2ccccc2-c2ccccc21)[AtH][C@@H](Cc1ccc(Br)cc1)C(=O)O,O=C(OCC1c2ccccc2-c2ccccc21)[AtH][C@@H](Cc1ccc(Br)cc1)C(=O)O,13.894654,0.35668867299512175,3.3306898049097855,5.631100000000004
281,O=C(OCC1c2ccccc2-c2ccccc21)[Se][C@@H](Cc1ccc(Br)cc1)C(=O)O,O=C(OCC1c2ccccc2-c2ccccc21)[Se][C@@H](Cc1ccc(Br)cc1)C(=O)O,21.640276,0.40924534453015293,3.235505547306924,5.518000000000004
282,C=S(=O)(Nc1cccc(C)c1)c1nnc(NC(=O)c2cccc(C)c2)s1,C=S(=O)(Nc1cccc(C)c1)c1nnc(NC(=O)c2cccc(C)c2)s1,9.215669,0.5191096648797263,2.914630347527382,3.509640000000002
283,Cc1ccc(F)cc1OC(C)C(=O)Nc1nccs1,Cc1ccc(F)cc1OC(C)C(=O)Nc1nccs1,24.036692,0.9363099225380631,2.5038382263451826,2.996620000000001
284,Cc1ccc(Br)cc1OC(C)C(=O)Nc1nccs1,Cc1ccc(Br)cc1OC(C)C(=O)Nc1nccs1,30.58596,0.9241153707506106,2.5552152945599858,3.620020000000002
285,CC(Oc1cc(Br)ccc1F)C(=O)Nc1nccs1,CC(Oc1cc(Br)ccc1F)C(=O)Nc1nccs1,35.04287,0.9234965942542109,2.598020809799463,3.450700000000001
286,CCOc1ccc(NC(=O)CSc2nc(NS(=O)(=O)c3ccc(F)cc3)cc(=O)[nH]2)cc1,CCOc1ccc(NC(=O)CSc2nc(NS(=O)(=O)c3ccc(F)cc3)cc(=O)[nH]2)cc1,13.515717,0.31841824073822944,2.3553186654728595,2.8393000000000006
287,CCOc1ccc(NC(=O)CSc2nc(NS(=O)(=O)c3ccc(Br)cc3)cc(=O)[nH]2)cc1,CCOc1ccc(NC(=O)CSc2nc(NS(=O)(=O)c3ccc(Br)cc3)cc(=O)[nH]2)cc1,18.442108,0.28053262121488803,2.392612511626707,3.4627000000000017
288,CCOc1ccc(NC(=O)CSc2nc(NS(=O)(=O)c3ccc(Cl)cc3)cc(=O)[nH]2)cc1,CCOc1ccc(NC(=O)CSc2nc(NS(=O)(=O)c3ccc(Cl)cc3)cc(=O)[nH]2)cc1,19.85698,0.30687411447109453,2.3513463577805513,3.353600000000001
289,COc1cc(NS(=O)(=O)c2ccc(CC(=S)NC(=O)c3ccc(F)cc3)cc2)nc(OC)n1,COc1cc(NS(=O)(=O)c2ccc(CC(=S)NC(=O)c3ccc(F)cc3)cc2)nc(OC)n1,5.5957212,0.46283404572748,2.5949475671372504,2.733600000000001
290,CCC(C)c1ccc(C(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2cccnc2)cc1,CCC(C)c1ccc(C(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2cccnc2)cc1,40.777416,0.4110964503360674,3.5642633815688214,5.997200000000006
291,CC(=O)Nc1ccc(NC(=O)C/C(F)=N/NC(=O)COc2cc(C)c(Br)cc2Br)cc1,CC(=O)Nc1ccc(NC(=O)C/C(F)=N/NC(=O)COc2cc(C)c(Br)cc2Br)cc1,17.065197,0.3321769163617689,2.676300264688372,4.2852200000000025
292,CC(=O)Nc1ccc(NC(=O)C/C(N)=N/NC(=O)COc2cc(C)c(Br)cc2Br)cc1,CC(=O)Nc1ccc(NC(=O)C/C(N)=N/NC(=O)COc2cc(C)c(Br)cc2Br)cc1,15.51083,0.22550322307862414,2.5026515769055653,3.274420000000001
293,Cc1cc(OCC(=O)N/N=C(\N)CC(=O)Nc2ccc(NC(=O)F)cc2)c(Br)cc1Br,Cc1cc(OCC(=O)N/N=C(\N)CC(=O)Nc2ccc(NC(=O)F)cc2)c(Br)cc1Br,15.293503,0.12837183703167976,2.7266904909327145,3.8174200000000003
294,CC(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2ccccc2)cc1,CC(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2ccccc2)cc1,40.820404,0.5113625354649756,2.690081368499241,5.849900000000005
295,COc1ccccc1/C=C1\SC(=S)N(CCC(=O)NNC(=O)c2ccccc2OF)C1=O,COc1ccccc1/C=C1\SC(=S)N(CCC(=O)NNC(=O)c2ccccc2OF)C1=O,12.643693,0.3610139192040427,2.564281742395938,3.011
296,COc1ccccc1/C=C1\SC(=S)N(CCC(=O)NNC(=O)c2ccccc2OBr)C1=O,COc1ccccc1/C=C1\SC(=S)N(CCC(=O)NNC(=O)c2ccccc2OBr)C1=O,18.332865,0.31810085964399026,2.6169786654728604,3.436400000000001
297,COc1ccccc1/C=C1\SC(=S)N(CCC(=O)NNC(=O)c2ccccc2OCl)C1=O,COc1ccccc1/C=C1\SC(=S)N(CCC(=O)NNC(=O)c2ccccc2OCl)C1=O,13.463131,0.34828505705651275,2.533580203934397,3.2803000000000004
298,O=C(O)c1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccccc3F)C(=O)c3ccccc32)cc1,O=C(O)c1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccccc3F)C(=O)c3ccccc32)cc1,18.296167,0.609779727475134,2.4366417423959366,3.8942000000000023
299,O=C(O)c1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccccc3Br)C(=O)c3ccccc32)cc1,O=C(O)c1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccccc3Br)C(=O)c3ccccc32)cc1,26.012344,0.5211993419934817,2.4924402039343985,4.5176000000000025
300,O=C(O)c1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccccc3Cl)C(=O)c3ccccc32)cc1,O=C(O)c1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccccc3Cl)C(=O)c3ccccc32)cc1,22.015453,0.5755321811025973,2.4327802039343975,4.408500000000003
301,Cc1cccc(NS(=O)(=O)c2cnc(NC(=O)c3ccc(Cl)cc3)s2)c1,Cc1cccc(NS(=O)(=O)c2cnc(NC(=O)c3ccc(Cl)cc3)s2)c1,22.311825,0.6642675121037731,2.0596741680727213,4.158020000000002
302,O=S(=O)(Nc1ccc(S(=O)(=O)Nc2npcs2)cc1)c1ccc(Br)cc1,O=S(=O)(Nc1ccc(S(=O)(=O)Nc2npcs2)cc1)c1ccc(Br)cc1,42.13255,0.539633928651367,2.8466004062181387,4.087300000000002
303,O=S(=O)(Nc1ccc(S(=O)(=O)NC2N[AtH]CS2)cc1)c1ccc(Br)cc1,O=S(=O)(Nc1ccc(S(=O)(=O)NC2N[AtH]CS2)cc1)c1ccc(Br)cc1,28.331945,0.4324148353641924,3.5349949418371818,1.8379999999999999
304,O=S(=O)(Nc1ccc(S(=O)(=O)NC2N[Te]CS2)cc1)c1ccc(Br)cc1,O=S(=O)(Nc1ccc(S(=O)(=O)NC2N[Te]CS2)cc1)c1ccc(Br)cc1,10.815895,0.44232193331975767,3.49611949399735,1.7249000000000005
305,[N-][n+]1c2ccccc2c(C(=O)c2cc(Cl)c(N)c(Cl)c2)n1CCC(N)=O,[N-][n+]1c2ccccc2c(C(=O)c2cc(Cl)c(N)c(Cl)c2)n1CCC(N)=O,29.458658,0.39531793182102476,3.2348626422263917,2.525299999999999
306,C=C(N)CCn1c(C(=O)c2ccc(Cl)cc2)c2ccccc2[n+]1[O-],C=C(N)CCn1c(C(=O)c2ccc(Cl)cc2)c2ccccc2[n+]1[O-],43.81556,0.4400918556589115,3.0503866501438646,3.021600000000001
307,COc1cc([Te](=O)Nc2ccc(N3CCN(C(=O)c4ccc(C)cc4)CC3)cc2)cc(OC)c1OC,COc1cc([Te](=O)Nc2ccc(N3CCN(C(=O)c4ccc(C)cc4)CC3)cc2)cc(OC)c1OC,23.770962,0.3956656115390173,2.888982448829818,3.221020000000001
308,COc1cc([Se](=O)Nc2ccc(N3CCN(C(=O)c4ccc(C)cc4)CC3)cc2)cc(OC)c1OC,COc1cc([Se](=O)Nc2ccc(N3CCN(C(=O)c4ccc(C)cc4)CC3)cc2)cc(OC)c1OC,14.411208,0.42718347339703294,3.223259275405286,3.221020000000001
309,COc1cc([AtH](=O)Nc2ccc(N3CCN(C(=O)c4ccc(C)cc4)CC3)cc2)cc(OC)c1OC,COc1cc([AtH](=O)Nc2ccc(N3CCN(C(=O)c4ccc(C)cc4)CC3)cc2)cc(OC)c1OC,38.429886,0.3894439563401555,3.3057932120568694,3.334120000000002
310,COc1ccc(S(=O)(=O)N(Cc2cc3ccccc3[nH]c2=O)c2ccc(OF)cc2)cc1,COc1ccc(S(=O)(=O)N(Cc2cc3ccccc3[nH]c2=O)c2ccc(OF)cc2)cc1,18.948887,0.4522884734782227,2.421751767755193,4.195500000000003
311,COc1ccc(S(=O)(=O)N(Cc2cc3ccccc3[nH]c2=O)c2ccc(OBr)cc2)cc1,COc1ccc(S(=O)(=O)N(Cc2cc3ccccc3[nH]c2=O)c2ccc(OBr)cc2)cc1,19.359512,0.38822436688996936,2.473869603765337,4.620900000000003
312,COc1ccc(S(=O)(=O)N(Cc2cc3ccccc3[nH]c2=O)c2ccc(OCl)cc2)cc1,COc1ccc(S(=O)(=O)N(Cc2cc3ccccc3[nH]c2=O)c2ccc(OCl)cc2)cc1,12.660071,0.43035316023585163,2.4184210830552786,4.464800000000003
313,Cc1ccc2nc3c(cc2c1)c(NS(=O)(=O)c1ccccc1)nn3CF,Cc1ccc2nc3c(cc2c1)c(NS(=O)(=O)c1ccccc1)nn3CF,12.930321,0.5951789534525418,2.4980382212723935,3.6207200000000013
314,Cc1ccc2nc3c(cc2c1)c(NS(=O)(=O)c1ccccc1)nn3CBr,Cc1ccc2nc3c(cc2c1)c(NS(=O)(=O)c1ccccc1)nn3CBr,18.361423,0.49502568269064784,2.4980831277172992,4.046120000000001
315,Cc1ccc2nc3c(cc2c1)c(NS(=O)(=O)c1ccccc1)nn3CCl,Cc1ccc2nc3c(cc2c1)c(NS(=O)(=O)c1ccccc1)nn3CCl,18.336428,0.5396149161717997,2.467995809629981,3.8900200000000016
316,CCn1nc(NS(=O)(=O)[Te]2=CC=C([N+](=O)[O-])C=C2)c2cc3cccc(C)c3nc21,CCn1nc(NS(=O)(=O)[Te]2=CC=C([N+](=O)[O-])C=C2)c2cc3cccc(C)c3nc21,7.3779497,0.3092784383429387,3.8244085112648154,2.2995200000000002
317,CCn1nc(NS(=O)(=O)[AtH]2=CC=C([N+](=O)[O-])C=C2)c2cc3cccc(C)c3nc21,CCn1nc(NS(=O)(=O)[AtH]2=CC=C([N+](=O)[O-])C=C2)c2cc3cccc(C)c3nc21,10.744216,0.35032546376235485,4.241219274491866,2.4126200000000004
318,CCn1nc(NS(=O)(=O)[si]2ccc([N+](=O)[O-])cc2)c2cc3cccc(C)c3nc21,CCn1nc(NS(=O)(=O)[si]2ccc([N+](=O)[O-])cc2)c2cc3cccc(C)c3nc21,11.518033,0.2968680418900144,3.519300818957122,3.0517200000000013
319,CNc1cccc(/C=N/NC(=O)c2nnn(-c3nonc3N)c2CN(C)c2ccccc2)c1,CNc1cccc(/C=N/NC(=O)c2nnn(-c3nonc3N)c2CN(C)c2ccccc2)c1,-0.41833687,0.2709182618141903,2.8345783733333434,1.6744999999999999
320,CCc1cccc(/C=N/NC(=O)c2nnn(-c3nonc3N)c2CN(C)c2ccccc2)c1,CCc1cccc(/C=N/NC(=O)c2nnn(-c3nonc3N)c2CN(C)c2ccccc2)c1,0.8398514,0.31061528335133276,2.7626439603778756,2.1952
321,CCc1cccc(/C=N/NC(=O)c2nnn(-c3nonc3F)c2CN(C)c2ccccc2)c1,CCc1cccc(/C=N/NC(=O)c2nnn(-c3nonc3F)c2CN(C)c2ccccc2)c1,15.638058,0.325576359475758,2.919902745802979,2.7521000000000004
322,CC(C)Oc1ccc(/C=N/NC(=O)c2nnn(C3NNNC3N)c2CN(C)c2ccccc2)cc1,CC(C)Oc1ccc(/C=N/NC(=O)c2nnn(C3NNNC3N)c2CN(C)c2ccccc2)cc1,51.9981,0.22313223393236037,3.9461271847088604,0.8614000000000028
323,CCn1cc(C(=O)CC(=S)Nc2ccccc2[N+](=O)[O-])cn1,CCn1cc(C(=O)CC(=S)Nc2ccccc2[N+](=O)[O-])cn1,11.3297,0.38107669317113807,2.580417178119921,2.823500000000001
