smiles,group,Pgp-inh
O(C[C@H](O)C(O)(C)C)c1c2N(C)C(=O)C=C(OC)c2ccc1,training,0.0
P(=O)(Oc1c(C(=O)O)cccc1)(O)O,training,0.0
O=[N+]([O-])c1oc(/C=N/N2C(=O)O[C@@H](CN3CCOCC3)C2)cc1,training,0.0
Clc1c(S(=O)(=O)N)cc(C(=O)O)c(NCc2occc2)c1,training,0.0
O=C(O)CC1(CN)CCCCC1,training,0.0
O(C)c1c2O[C@@H]3[C@@]4(c2c(cc1)CN(C)CC4)C=C[C@H](O)C3,training,0.0
O=C1C=C2NC3=C(C)NC=CC3=C2C=C1,training,0.0
O(C(CO)CO)Cn1c2NC(=N)N=C(O)c2nc1,training,0.0
OC=1[C@]2([C@@H]3[C@]4(C=C)[C@@H]5[C@@H]([C@H]3N(C)C4)CO[C@@H]2C5)c2c(N=1)cccc2,training,0.0
S(=O)(=O)(NC(O)=NN1C[C@H]2[C@@H](C1)CCC2)c1ccc(C)cc1,training,0.0
O=C1c2c(N(C)C(c3cc4OCOc4cc3)=C1)cccc2,training,0.0
O(C[C@@H](O)CO)c1c(OC)cccc1,training,0.0
Cc1nccc2c1[nH]c1c2cccc1,training,0.0
C[C@H]1NCCc2c3c([nH]c12)cccc3,training,0.0
ClCC(=O)[C@]12[C@@]3(C)[C@@H]([C@@H]4[C@](F)([C@@H](O)C3)[C@@]3(C)C(=CC(=O)CC3)CC4)C[C@H]1OC(C)(C)O2,training,0.0
O=C(OCC=1C2[C@@H](O)CCN2CC=1)[C@](O)([C@@H](OC)C)C(C)C,training,0.0
S(=O)(=O)(O)CCN1CCN(CCO)CC1,training,0.0
O(C)C1=CC2=NC3=C(C)NCCC3=C2C=C1,training,0.0
O(C[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](Oc2cc(O)c3C(=O)C[C@@H](c4cc(O)c(OC)cc4)Oc3c2)O1)[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](C)O1,training,0.0
O=C1O[C@H]2[C@H](O)C=C3[C@@H](N(C)CC3)[C@@H]2c2c1cc1OCOc1c2,training,0.0
O=C1c2c(NCCN(CC)CC)ccc(CO)c2Sc2c1cccc2,training,0.0
O[C@@H]1N(C)CCc2c1cc1OCOc1c2,training,0.0
O[C@@H]([C@@H](C)N1CCC(Cc2ccccc2)CC1)c1ccc(O)cc1,training,0.0
S(CC/N=C/N)C1=C(C(=O)O)N2C(=O)[C@@H]([C@H](O)C)[C@H]2C1,training,0.0
O(C)c1c(OC)cc2c3[C@@H](N(C)CC2)Cc2c(c(O)c(OC)cc2)-c13,training,0.0
OC(=N)C(CCN(C(C)C)C(C)C)(c1ccccc1)c1ccccc1,training,0.0
O=C1N(N(C)C(C)=C1NC(C)C)c1ccccc1,training,0.0
O=[N+](O[C@@H]1[C@@H]2OC[C@H](O[N+](=O)[O-])[C@@H]2OC1)[O-],training,0.0
O([C@@H]1[C@H](N)C[C@H](N)[C@@H](O[C@@H]2[C@H](O)[C@H](N)[C@@H](O)[C@@H](CO)O2)C1O)[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](CN)O1,training,0.0
O(C)[C@@H]1[C@@H]2[C@@H](O)[C@@H]3[C@@](O)([C@@H]4[C@H]5N(CC)C[C@@]6(C)[C@H]([C@]5([C@H](O)CC6)[C@@H]3C2)C4)C1,training,0.0
O(C)C1=CC(=O)O[C@@H](/C=C/c2ccccc2)C1,training,0.0
Fc1ccc(C(=O)C2CCN(CCN3C(O)=Nc4c(C3=O)cccc4)CC2)cc1,training,0.0
N(Cc1occc1)c1nc[nH]c-2ncnc1-2,training,0.0
FC(F)(F)c1ccc(NC(=O)c2c(C)onc2)cc1,training,0.0
Fc1c(N2C[C@@H](C)NCC2)c(F)cc2C(=O)C(C(=O)O)=CN(CC)c12,training,0.0
O=C(OCCOCCN(CC)CC)C1(c2ccccc2)CCCC1,training,0.0
Clc1ccc(OCC(=O)OCCN(C)C)cc1,training,0.0
O[C@@H]1[C@@H](O)C=C2[C@@H]3N(Cc4c([C@H]13)cc1OCOc1c4)CC2,training,0.0
ClCCN(CCCl)C,training,0.0
Clc1ccc([C@H](N2CCN(Cc3cc(C)ccc3)CC2)c2ccccc2)cc1,training,0.0
Clc1c(Nc2c(C(=O)O)cccc2)c(Cl)ccc1C,training,0.0
O(CC(O)=NCCN(CC)CC)c1ccc(OC)cc1,training,0.0
O=C(O[C@@H]1C[N+](C)([C-])CCC1)C(O)(c1ccccc1)c1ccccc1,training,0.0
S(=O)(=O)(O)CCS,training,0.0
O(C)c1cc2c([C@@H]3[C@H]([C@H]4[C@](C)([C@](O)(C#C)CC4)CC3)CC2)cc1,training,0.0
O=C(O)[C@H]1C(C)(C)S[C@@H]2[C@H](N=C(O)[C@H](N=C)c3ccccc3)C(=O)[C@H]12,training,0.0
O([C@@H](C[N+](C)(C)[C-])C)C(=O)C,training,0.0
N(CCN(Cc1sccc1)c1ncccc1)(C)C,training,0.0
Sc1n(C)ccn1,training,0.0
S(=O)(=N)(CC[C@H](N)C(=O)O)C,training,0.0
O(C(O)=N)C[C@@H](O)COc1c(OC)cccc1,training,0.0
O=C(O)[C@@H](NC(=O)c1ccc(N(CC2=NC3=C(N)NC(=N)N=C3N=C2)C)cc1)CCC(=O)O,training,0.0
O(C)c1c([C@@H](O)[C@@H](N)C)cc(OC)cc1,training,0.0
OC(=N[C@@H](CO)CC)[C@@H]1C=C2[C@H](N(C)C1)Cc1c3c([nH]c1)cccc23,training,0.0
O=[N+]([O-])c1n(CCO)c(C)nc1,training,0.0
O=C(O)[C@H](N)CN1C=C(O)C(=O)C=C1,training,0.0
ClC(Cl)[C@@H](c1c(Cl)cccc1)c1ccc(Cl)cc1,training,0.0
O(C(O)=NC=1ONN(N2CCOCC2)C=1)CC,training,0.0
N([C+](N)N1CCOCC1)[C-](N)N,training,0.0
O=C1C(O)=C(c2cc(O)c(O)c(O)c2)Oc2c1c(O)cc(O)c2,training,0.0
C[C@H]1N[C@@H](C)CCC1,training,0.0
O[C@@H]1C(=C)[C@H]2[C@H](O)C[C@H]3[C@@]45[C@H](O)CC[C@]6(C)[C@H]4C[C@@H]([C@H]5N(CC)C6)[C@@]13C2,training,0.0
O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1,training,0.0
O([C@H]1[C@H](O)[C@H](O)[C@H](CO)O[C@@H]1Oc1cc(O)c2C(=O)C[C@@H](c3ccc(O)cc3)Oc2c1)[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O1,training,0.0
O([C@@H]1[C@@H](N)C[C@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](O)[C@H](CN)O2)C1O)[C@@H]1[C@@H](O)[C@@H](N)[C@@H](O)[C@H](CO)O1,training,0.0
CN1Cc2c([C@H](c3ccccc3)OCC1)cccc2,training,0.0
O=C1N(N(C)C(C)=C1N=C(O)c1cnccc1)c1ccccc1,training,0.0
FC(F)(F)c1cc(Nc2c(C(=O)O)cccn2)ccc1,training,0.0
[nH]1c2c(c3c1[C@@H]1N([C@@H]4[C@@H]5C(NCCC5)[C@@H]1CC4)CC3)cccc2,training,0.0
O[C@@H](CNC(C)C)c1cc(O)cc(O)c1,training,0.0
ClC[C@@H](O)Cn1c(C)ncc1[N+](=O)[O-],training,0.0
O([C@@H](c1c(C)cccc1)c1ccccc1)CCN(C)C,training,0.0
N(CCc1onc(-c2ccccc2)n1)(CC)CC,training,0.0
O=C(O)c1c(O)c(Cc2c(O)c(C(=O)O)cc3c2cccc3)cc2c1cccc2,training,0.0
O(C)c1c(OC)cc2c(c1)C1N(C=C3C(OC)=C(OC)C=CC3=C1)CC2,training,0.0
O([C@H]1[C@@H](O[C@@H]2[C@H](N)[C@H](O)[C@H](O)[C@@H](CO)O2)[C@@H](N)C[C@@H](N)[C@@H]1O)[C@H]1[C@H](O)[C@@H](O[C@H]2[C@@H](N)[C@@H](O)[C@@H](O)[C@@H](CN)O2)[C@H](CO)O1,training,0.0
O=C1C(=C)[C@H]2[C@@H](O1)[C@H]1[C@](C)(O1)CCC=C(C)CC2,training,0.0
O=C(O)C[C@H](O)[C@H](N=C(O)[C@H](N=C(O)C[C@@H](O)[C@@H](N=C(O)[C@@H](N=C(O)[C@H](N=C(O)CC(C)C)C(C)C)C(C)C)CC(C)C)C)CC(C)C,training,0.0
N(=N/C1=C(N)NC(=N)C=C1)\c1ccccc1,training,0.0
O=C(OC1C[C@@H]2N(C)[C@H](C1)CC2)c1cc(OC)c(O)cc1,training,0.0
O=C1O[C@H]2[C@H](C(=C)C)[C@H]1[C@]1(O)[C@]3(C)[C@@H]2OC(=O)[C@@]23O[C@H]2C1,training,0.0
O(CC[N+](CC)(CC)CC)C=1C(OCC[N+](CC)(CC)CC)=C[C-][C-]C=1OCC[N+](CC)(CC)[C-]C,training,0.0
O=S1(=O)N(C)/C(=C(/O)\Nc2ncccc2)/C(=O)c2c1cccc2,training,0.0
O(CCCC)c1ccc(OCCCN2CCOCC2)cc1,training,0.0
O=C(C)[C@H]1[C@]2(C)[C@@H]([C@H]3[C@@H]([C@]4(C)C(=CC3)C[C@H](O)CC4)CC2)CC1,training,0.0
OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,training,0.0
OC(=N)c1nccnc1,training,0.0
O=C1C(O)=C(c2cc(O)c(O)cc2)Oc2c1c(O)cc(O)c2,training,0.0
O(C)C1=C(C#N)C(=O)N(C)C=C1,training,0.0
Oc1c(O)cc2c([C@H](C)NCC2)c1,training,0.0
ClCCN(N=O)C(O)=NC1CCC(C)CC1,training,0.0
O=C1[C@H]2[C@](C)([C@H]3[C@@H]([C@]4(O)[C@H]([C@@H]5[C@H]([C@H](C)[C@@H]6N(C[C@H](C)CC6)C5)CC4)C3)C1)CCC(=O)C2,training,0.0
O([C@@H]1[C@@H](N)C[C@H](N)[C@H](O[C@@H]2[C@@H](O)[C@@H](NC)[C@](O)(C)CO2)C1O)[C@@H]1[C@H](N)CC=C(CN)O1,training,0.0
O(C)c1c(OC)ccc2c(OC)c3c(occ3)nc12,training,0.0
O=C(O)[C@@H]1[N+](C)([C-])CCC1,training,0.0
O=C[C@@]1(O)[C@@H](O[C@H]2[C@H](NC)[C@H](O)[C@H](O)[C@H](CO)O2)[C@@H](O[C@H]2[C@@H](O)[C@H](O)[C@@H](N[C-](N)N)[C@@H](O)[C@H]2N[C+](N)N)O[C@H]1C,training,0.0
O=NN(C(O)=N[C@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O)C,training,0.0
O=C[C@@]12[C@](O)(C[C@H](O)CC1)CC[C@@H]1[C@]3(O)[C@](C)([C@@H](C4=CC(=O)OC4)CC3)CC[C@H]21,training,0.0
S(=O)(=O)(Nc1sccn1)c1ccc(NC(=O)CCC(=O)O)cc1,training,0.0
S(=O)(=O)(N=C(O)c1ccccc1)c1ccc(N)cc1,training,0.0
Clc1nnc(NS(=O)(=O)c2ccc(N)cc2)cc1,training,0.0
S(=O)(=O)(Nc1nc(OC)nc(OC)c1)c1ccc(N)cc1,training,0.0
S(=O)(=O)(Nc1ncc(OC)cn1)c1ccc(N)cc1,training,0.0
S(=O)(=O)(Nc1nc(C)cc(C)n1)c1ccc(N)cc1,training,0.0
S(=O)(=O)(Nc1sc(C)nn1)c1ccc(N)cc1,training,0.0
S(=O)(=O)(Nc1ncccc1)c1ccc(N)cc1,training,0.0
S(=O)(=O)(Nc1cc2nccnc2cc1)c1ccc(N)cc1,training,0.0
S(=O)(=O)(Nc1c(C)c(C)no1)c1ccc(N)cc1,training,0.0
[SH0](=O)(C)c1cc(OC)c(-c2[nH]c3ncccc3n2)cc1,training,0.0
O=C(O)[C@H](C)c1ccc(C(=O)c2sccc2)cc1,training,0.0
O=C(O[C@H]1[C@H]2[C@H](O)[C@H]3[C@@H]4N5[C@H]6[C@@H]7[C@](C)(C[C@H](OC(=O)c8ccccc8)[C@@H](OC(=O)C)[C@]47[C@H]1[C@]3(CC2=C)C6)C5)C,training,0.0
O[C@@H](CNC(C)(C)C)c1cc(O)cc(O)c1,training,0.0
O=C(OC)C=1[C@H]2[C@H]([C@@H](C)OC=1)CN1[C@H](c3[nH]c4c(c3CC1)cccc4)C2,training,0.0
[C@@H]1(C2=NCCN2)c2c(cccc2)CCC1,training,0.0
[C@H]1(c2ccccc2)N=C2SCCN2C1,training,0.0
N=1c2c(cccc2)CN2C=1CCCC2,training,0.0
O=C1N2C(=Nc3c1cccc3)CCCC2,training,0.0
c1(-c2ncsc2)[nH]c2c(n1)cccc2,training,0.0
Sc1c(C(=O)O)cccc1,training,0.0
S(=O)(=O)(NC(O)=NN1CCCCCC1)c1ccc(C)cc1,training,0.0
Ic1c(Oc2cc(I)c(O)cc2)c(I)cc(C[C@@H](N)C(=O)O)c1,training,0.0
O(C)c1c(OC)c(CN2CCNCC2)ccc1OC,training,0.0
O=C1N(C)C(=O)OC1(C)C,training,0.0
O=C1Oc2c(C)c3oc(C)cc3cc2C(C)=C1,training,0.0
O(C)c1c(O)c2Oc3ccc(cc3)C[C@H]3N(C)CCc4c3cc(c(OC)c4)Oc3c(O)ccc(c3)C[C@H]3[N+](C)([C-])CCc(c23)c1,training,0.0
O(C)[C@H]1[C@H]2OC(=O)c3c([C@H]2[C@@H]2N(C)CCC2=C1)cc1OCOc1c3,training,0.0
O=C(O[C@@H]1[C@@]2(O)O[C@@]34[C@](C)([C@H]2CC[C@H]3[C@@]2(O)[C@H](O)[C@H](O)[C@@H]3[C@@](O)(C)[C@H]5N(C[C@@H](C)CC5)C[C@H]3[C@H]2C4)CC1)c1cc(OC)c(OC)cc1,training,0.0
OC[C@@H]1[C@H](O)[C@@H](O)[C@@H](n2c3ncnc(N)c3nc2)O1,training,0.0
O=C(OC)[C@]1(O)n2c3c(c4c2[C@@H]2[C@@](CC)(C1)CCCN2CC4)cccc3,training,0.0
N(c1c(C)cccc1C)C=1SCCCN=1,training,0.0
O=C(O)[C@H]1[C@H](O)CC[C@@H]2[C@@H]1C[C@H]1N(C2)CCc2c3c([nH]c12)cccc3,training,0.0
S(C(/C=N/OC(O)=NC)(C)C)C,training,0.0
ClC1(Cl)[C@]2(Cl)C(Cl)=C(Cl)[C@@]1(Cl)[C@@H]1[C@@H]2[C@H]2[C@@H]3O[C@H]3[C@@H]1C2,training,0.0
P(=O)(O/C(=C\C(=O)OC)/C)(OC)OC,training,0.0
O=[N+]([O-])c1c(OC(O)=NCC)cccc1,training,0.0
CN1C=CC(=C2C=CN(C)C=C2)C=C1,training,0.0
ClC(Cl)=C[C@@H]1[C@@H](C(=O)OCc2cc(Oc3ccccc3)ccc2)C1(C)C,training,0.0
Cl/C=C/1\C(CCl)(CCl)[C@H]2[C@@H](Cl)C(Cl)(Cl)[C@H]\1C2,training,0.0
O=C(O)COc1c(C(=O)CCc2ccccc2)cccc1,training,0.0
O=C(N1CCCCC1)[C@H]1[C@H](C)c2c(O1)cccc2,training,0.0
N(\N=C1N=NC(n2c(C)cc(C)n2)=NN1)=C/c1cnccc1,training,0.0
Clc1c(/C=N/NC(=O)C(=O)N2CCCCCC2)c(F)ccc1,training,0.0
O=C(OCCOCC)c1ccc(N)cc1,training,0.0
FC(F)(F)c1nc(C(F)(F)F)nc(-c2ccc(N(C)C)cc2)n1,training,0.0
O=C(CC)c1c(OC[C@@H](O)CN2CCOCC2)cccc1,training,0.0
O=C(C)c1cc(OC[C@H](O)CN2CCOCC2)ccc1,training,0.0
Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1,training,0.0
S(CCN/C(/NC)=C\[N+](=O)[O-])Cc1oc(CN(C)C)cc1,training,0.0
S=C1N=C(O)C([C@@H](CCC)C)(CC)C(O)=N1,training,0.0
O=C(O)/C=C/c1cc(O)c(O)cc1,training,0.0
O=C(N(c1ccccc1)C1(COC)CCN(CCN2C(=O)N(CC)N=N2)CC1)CC,training,0.0
C(CC[N+]1([C-])CCCC1)C[C-][N+]1(C)CCCC1,training,0.0
S(=O)(=O)(O)N1[C@@H](C)[C@@H](N=C(O)/C(=N/OC(C(=O)O)(C)C)/C=2NC(=N)SC=2)C1=O,training,0.0
S(CC1=C(C(=O)O)N2C(=O)[C@H](N=C(O)Cn3nnnc3)[C@H]2SC1)c1sc(C)nn1,training,0.0
O=C1C(CC2=C(O)Oc3c(C2=O)cccc3)=C(O)Oc2c1cccc2,training,0.0
O(C)c1c(O)cc([C@@H]2Oc3c(c(O)cc(O)c3)C(=O)C2)cc1,training,0.0
Clc1c(S(=O)(=O)N)cc(C(O)=N[C@@H]2[C@@H](C)Nc3c2cccc3)cc1,training,0.0
Ic1cc(CNC(N)N)ccc1,training,0.0
O=[N+]([O-])c1oc(/C=N/NC(=O)c2ccc(O)cc2)cc1,training,0.0
S=C1N(O)C=CC=C1,training,0.0
O(CCCCCOC1C=CC(=C(N)N)C=C1)c1ccc(C(=N)N)cc1,training,0.0
O=C1C(c2ccccc2)C(=O)c2c1cccc2,training,0.0
O[C@@H]([C@@H](N)C)c1ccccc1,training,0.0
O=C(O)[C@@H]1C(C)(C)S[C@H]2C(N=C(O)[C@H](N=C(O)N3C(=O)C(=O)N(CC)CC3)c3ccccc3)C(=O)N12,training,0.0
O=C1/C(=C/C)/C[C@@H](C)[C@](O)(CO)C(=O)OCC=2C3N(CC=2)CC[C@@H]3O1,training,0.0
N12[C@@H]([C@@H]3CN4[C@@H]([C@@H](C1)C3)CCCC4)CCCC2,training,0.0
Clc1c([C@@H](SCc2ccc(Cl)cc2)Cn2cncc2)ccc(Cl)c1,training,0.0
FC(F)(F)c1cc(OC(=O)C)c(C(=O)O)cc1,training,0.0
O=C(O)[C@]12[C@@H]([C@@H](C)[C@H](C)CC1)C=1[C@@](C)([C@@]3(C)[C@@H]([C@]4(C)[C@@H](C(C)(C)[C@H](O)CC4)CC3)CC=1)CC2,training,0.0
C(C)(C)(C)c1cc(C)c(CC2=NCCN2)c(C)c1,training,0.0
O(CCC)c1c(-c2nc(O)c3nn[nH]c3n2)cccc1,training,0.0
Clc1c(N[C@H](C(O[C@@H](C#N)c2cc(Oc3ccccc3)ccc2)=O)C(C)C)ccc(C(F)(F)F)c1,training,0.0
O=C(N/N=C/c1c(O)c(OC)ccc1)C(=O)NC(C)(C)C,training,0.0
O=C(C)c1ccc(OC[C@@H](O)CN2CCOCC2)cc1,training,0.0
O=C(c1ccccc1)C=1C(=O)N(N(C[C@@H](O)CNC(C)(C)C)C=1C)c1ccccc1,training,0.0
O=C(c1sccc1)C=1C(=O)N(N(C[C@H](O)CNCCC)C=1C)c1ccccc1,training,0.0
O=C(c1sccc1)C=1C(=O)N(N(C[C@@H](O)CNC(C)C)C=1C)c1ccccc1,training,0.0
O=C(c1ccccc1)C=1C(=O)N(N(C[C@@H](O)CNC(C)C)C=1C)c1ccccc1,training,0.0
O[C@@H]1[C@@H](NC)c2c(OC1(C)C)ccc(C#N)c2,training,0.0
O(Cc1ccccc1)c1c(CCc2ccccc2)cccc1,training,0.0
O(Cc1ncccc1)c1c(CCc2ccccc2)cccc1,training,0.0
O(Cc1cnccc1)c1c(CCc2ccccc2)cccc1,training,0.0
C(N1CCNCC1)c1ccccc1,training,0.0
ClNCc1c(Cl)cccc1,training,0.0
O=C(OCCN(CC)CC)C(c1ccccc1)c1ccccc1,training,0.0
O(CCCN(C)C)C1(Cc2ccccc2)CCCCC1,training,0.0
Clc1ccc([C@@H]([C@@H](NC=2C(O)=CC=2)C)Cc2ccc(Cl)cc2)cc1,training,0.0
O=C(O)CN1CCN(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)CC1,training,0.0
O(C)c1c(OC)cc(/C=C/C2=C(N3CCCC3)CN3CCN2CC3)cc1OC,training,0.0
O(C)c1c(OC)cc(/C=C/C2=C(NC(C)C)CN3CCN2CC3)cc1OC,training,0.0
Clc1cc2nccc(N[C@@H](CCCNCCO)C)c2cc1,training,0.0
O(C#N)c1ccc(C(C)c2ccc(OC#N)cc2)cc1,training,0.0
Cl/N=C(/NCl)\COC(c1ccccc1)c1ccccc1,training,0.0
O=C(OCCN(CC)CC)[C@@H](c1ccccc1)C1CCCCC1,training,0.0
[N+]([C@@H](CC(c1ccccc1)c1ccccc1)C)(CC)(C)[C-],training,0.0
O(C)c1c(OC)cc2c([C@@H](C[C@H]3[C@H](CC)CN4[C@H](c5c(cc(OC)c(OC)c5)CC4)C3)NCC2)c1,training,0.0
Fc1ccc(C(=O)NCCN2CCN(c3c4OC[C@@H](CO)Oc4ccc3)CC2)cc1,training,0.0
O(C)c1c(O)ccc([C@@H](O)CN[C@H](CCn2c3c(nc2)cccc3)C)c1,training,0.0
O(C[C@@H](N[C@H]([C@@H](O)c1ccc(O)cc1)C)C)c1ccccc1,training,0.0
O([C@@H]([C@@H]1NCCCC1)c1ccccc1)C(=O)C,training,0.0
O=C(O)CN1C=2C(c3ccccc3)(c3ccccc3)NC1=2,training,0.0
O(C(c1ccc(OC)cc1)c1ccccc1)CCN(C)C,training,0.0
O(C)c1ccc(OC2=NCCc3c2cccc3)cc1,training,0.0
O(CCCNCc1cc(OC)c(OC)c(OC)c1)C,training,0.0
O(C)c1c(OC)cc([C@@](C#N)(C(C)C)CCC[N+](CCc2cc(OC)c(OC)cc2)(C)[C-])cc1OC,training,0.0
O=C(CCN[C@@H]([C@@H](O)c1ccccc1)C)c1cc(OC)ccc1,training,0.0
O=C1N(CCN2CCCC2)C(=O)c2c3c(cc([N+](O)[O-])cc13)ccc2,training,0.0
Clc1c(N2CC=CC2)ccc([C@@H](C(=O)O)C)c1,training,0.0
O(C[C@H](O)CNCCN1C(=O)N=C(O)C(C)=C1)c1c(C)cccc1,training,0.0
O[C@@H](CCN=C1C(NC)=C([C@@H](NCCN(CCO)CCO)N2C[C@@H](O)CCC2)N=C(N(CCO)CCO)N1)CCC,training,0.0
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N3CC[N+](C)([C-])CC3)nc(N3CCCCC3)c2n1,training,0.0
[C@@H](CC)(c1ccccc1)C1=C([C@@H](CC)c2ccccc2)OCCCN2CCN(CC2)CCCO1,training,0.0
O(C)c1c(OC)cc(C[C@@H]2NCCc3c2cc(O)c(O)c3)cc1OC,training,0.0
O=C(OCC[N+](CC)(CC)[C-]C)c1c(OC)c(OC)c(OC)cc1,training,0.0
Clc1cc(CN2C(=S)N=C(O)N(Cc3cc(Cl)ccc3)CC2)ccc1,training,1.0
Clc1ccc(CN2C(=S)N=C(O)N(Cc3ccc(Cl)cc3)CC2)cc1,training,1.0
Clc1cc(CN2C(=S)N=C(S)N(Cc3cc(Cl)ccc3)CC2)ccc1,training,1.0
Clc1ccc(CN2C(=S)N=C(S)N(Cc3ccc(Cl)cc3)CC2)cc1,training,1.0
Clc1cc(CN2[C@H](SC)N=C(O)N(Cc3cc(Cl)ccc3)CC2)ccc1,training,1.0
Clc1ccc(CN2[C@H](SC)N=C(O)N(Cc3ccc(Cl)cc3)CC2)cc1,training,1.0
O=C(CO)[C@]1(O)[C@]2(C)[C@@H]([C@@H]3[C@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1,training,1.0
O=C(OC)[C@H]1[C@@H](O)CC[C@@H]2[C@@H]1[C@@H](OC(=O)c1ccccc1)[C@@H]1N(C2)CCc2c3c([nH]c12)cccc3,training,1.0
O=C(C)C=1[C@@]2(C)[C@@H]([C@H]3[C@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC=1,training,1.0
O=C(C)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1,training,1.0
Clc1cc2N(CCCCN)c3c(Sc2cc1)cccc3,training,1.0
Clc1cc2NC=C(C)C(=N[C@@H](CCCN(CC)CC)C)c2cc1,training,1.0
O=C1[C@]2(C)[C@H]([C@@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1,training,1.0
O(CCN(C)C)c1ccc(/C(=C(/CC)\c2ccccc2)/c2ccc(O)cc2)cc1,training,1.0
ClCC/C(=C(/c1ccc(OCCN(C)C)cc1)\c1ccc(O)cc1)/c1ccccc1,training,1.0
Ic1ccc(/C(=C(/CC)\c2ccccc2)/c2ccc(OCCN(C)C)cc2)cc1,training,1.0
O=C(O[C@@H]1[C@@H](C)[C@@]2(O)[C@H]3[C@](O)(C(=O)C(C)=C3)CC(CO)=C[C@@H]2[C@H]2C(C)(C)[C@]12OC(=O)CCC)CCC,training,1.0
O(C)c1ccc([C@@H]2N(c3ccc([C@@H](CC)C)cc3)C(=O)c3c(N2)cccc3)cc1,training,1.0
O=C(OCCN(Cc1ccccc1)C)C=1[C@@H](c2c(C(C)C)nn3c2C=CC=C3)C(C(=O)OC)=C(C)NC=1C,training,1.0
Fc1ccc(C(c2ccc(F)cc2)C2CCN(Cc3cc4c(cc3)cccc4)CC2)cc1,training,1.0
Fc1ccc(C(O)(c2ccc(F)cc2)C2CCN(CCOc3ccc(C(=O)C(C)C)cc3)CC2)cc1,training,1.0
O=C(Nc1ccc(OCCN(CCc2cc(OC)c(OC)cc2)C)cc1)c1c2Oc3c(C(=O)c2ccc1)cccc3,training,1.0
O=C(Nc1ccc(OCCN(CCc2cc(OC)c(OC)cc2)C)cc1)c1c2Oc3c(Oc2ccc1)cccc3,training,1.0
O=C(Nc1ccc(OCCN(Cc2cc(OC)c(OC)cc2)C)cc1)c1c2nc(-c3ccccc3)cc(O)c2ccc1,training,1.0
O=C(Nc1ccc(OCCN(CCc2cc(OC)c(OC)cc2)C)cc1)C=1C2=Nc3c(C(=O)N2C=CC=1)cccc3,training,1.0
O=C(Nc1ccc(OCCN(Cc2ccc(C)cc2)C)cc1)c1c2Nc3c(C(=O)c2ccc1)cccc3,training,1.0
O=C(Nc1ccc(OCCN(CC)Cc2ccccc2)cc1)c1c2Nc3c(C(=O)c2ccc1)cccc3,training,1.0
O=C(Nc1ccc(OCCCN(CCc2cc(OC)c(OC)cc2)C)cc1)c1c2Nc3c(C(=O)c2ccc1)cccc3,training,1.0
O=C(Nc1ccc(OCCCN2Cc3c(cc(OC)c(OC)c3)CC2)cc1)c1c2Nc3c(C(=O)c2ccc1)cccc3,training,1.0
O=C(Nc1ccc(CCN(Cc2cc(OC)c(OC)cc2)C)cc1)c1c2Nc3c(C(=O)c2ccc1)cccc3,training,1.0
O=C(Nc1ccc(CCCN(Cc2cc(OC)c(OC)cc2)C)cc1)c1c2Nc3c(C(=O)c2ccc1)cccc3,training,1.0
O=C(Nc1ccc(CCCCN(Cc2cc(OC)c(OC)cc2)C)cc1)c1c2Nc3c(C(=O)c2ccc1)cccc3,training,1.0
O=C(Nc1ccc(OCCCN(Cc2cc(OC)c(OC)cc2)C)cc1)c1c2Nc3c(C(=O)c2ccc1)cccc3,training,1.0
O=C(Nc1ccc(/C=C/CN(Cc2cc(OC)c(OC)cc2)C)cc1)c1c2Nc3c(C(=O)c2ccc1)cccc3,training,1.0
O=C(Nc1ccc(C/C=C/CN(Cc2cc(OC)c(OC)cc2)C)cc1)c1c2Nc3c(C(=O)c2ccc1)cccc3,training,1.0
O(C)c1c(OC)cc2c(c1)CN(CCc1cc(N=C(O)c3c4Nc5c(c(OC)ccc5)C(=O)c4ccc3)ccc1)CC2,training,1.0
O(C)c1c(OC)cc2c(c1)CN(CCc1c(N=C(O)c3c4Nc5c(c(OC)ccc5)C(=O)c4ccc3)cccc1)CC2,training,1.0
O(C)c1c(OC)cc2c(c1)CN(CCCc1cc(N=C(O)c3c4Nc5c(c(OC)ccc5)C(=O)c4ccc3)ccc1)CC2,training,1.0
